direction,time_window_end,time_window_start,tollgate_id,volume,minutes_since_0,minutes_diff_13,before_holiday,after_holiday,holiday_len,is_am,neigh_4hour_std_value,neigh_4hour_avg_value,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
0,2016-09-19 11:40:00,2016-09-19 11:20:00,1,30.0,680,140,False,True,0,False,6.1218684016624145,44.25,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
1,2016-09-19 12:00:00,2016-09-19 11:40:00,3,73.0,700,160,False,True,0,False,32.152571884499054,114.16666666666667,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 12:00:00,2016-09-19 11:40:00,3,91.0,700,160,False,True,0,False,28.433201889638983,134.58333333333334,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 12:00:00,2016-09-19 11:40:00,2,46.0,700,160,False,True,0,False,24.773366686215603,83.91666666666667,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
1,2016-09-19 12:00:00,2016-09-19 11:40:00,1,100.0,700,160,False,True,0,False,20.019687279972157,112.33333333333333,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 12:00:00,2016-09-19 11:40:00,1,34.0,700,160,False,True,0,False,6.3221592015463335,44.166666666666664,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
1,2016-09-19 12:20:00,2016-09-19 12:00:00,3,94.0,720,60,False,True,0,False,34.20083288016492,111.66666666666667,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 12:20:00,2016-09-19 12:00:00,3,104.0,720,60,False,True,0,False,30.350852416764877,129.41666666666666,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 12:20:00,2016-09-19 12:00:00,2,87.0,720,60,False,True,0,False,26.6298988948797,79.66666666666667,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
1,2016-09-19 12:20:00,2016-09-19 12:00:00,1,99.0,720,60,False,True,0,False,20.229741081942308,110.83333333333333,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 12:20:00,2016-09-19 12:00:00,1,45.0,720,60,False,True,0,False,6.973434439269353,43.416666666666664,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
1,2016-09-19 12:40:00,2016-09-19 12:20:00,3,86.0,740,80,False,True,0,False,34.497255051099444,109.66666666666667,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 12:40:00,2016-09-19 12:20:00,3,91.0,740,80,False,True,0,False,29.404184406408227,124.66666666666667,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 12:40:00,2016-09-19 12:20:00,2,66.0,740,80,False,True,0,False,21.895758548729077,76.16666666666667,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
1,2016-09-19 12:40:00,2016-09-19 12:20:00,1,70.0,740,80,False,True,0,False,20.103519969187367,108.83333333333333,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 12:40:00,2016-09-19 12:20:00,1,44.0,740,80,False,True,0,False,6.945676658355487,43.333333333333336,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
1,2016-09-19 13:00:00,2016-09-19 12:40:00,3,94.0,760,100,False,True,0,False,29.67653904512738,102.83333333333333,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 13:00:00,2016-09-19 12:40:00,3,122.0,760,100,False,True,0,False,27.58567920080448,118.33333333333333,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 13:00:00,2016-09-19 12:40:00,2,69.0,760,100,False,True,0,False,16.555691139028568,71.5,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
1,2016-09-19 13:00:00,2016-09-19 12:40:00,1,79.0,760,100,False,True,0,False,22.66404842275737,104.75,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
0,2016-09-19 13:00:00,2016-09-19 12:40:00,1,53.0,760,100,False,True,0,False,5.710171679210758,42.333333333333336,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1
1,2016-09-19 13:20:00,2016-09-19 13:00:00,3,91.0,780,0,False,True,0,False,23.371019349924502,97.25,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 13:20:00,2016-09-19 13:00:00,3,117.0,780,0,False,True,0,False,26.92751212219408,117.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 13:20:00,2016-09-19 13:00:00,2,81.0,780,0,False,True,0,False,14.298495364791698,69.08333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 13:20:00,2016-09-19 13:00:00,1,100.0,780,0,False,True,0,False,23.495969996163304,101.66666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 13:20:00,2016-09-19 13:00:00,1,57.0,780,0,False,True,0,False,6.457319079693189,43.333333333333336,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 13:40:00,2016-09-19 13:20:00,3,110.0,800,20,False,True,0,False,17.89933975420221,92.75,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 13:40:00,2016-09-19 13:20:00,3,107.0,800,20,False,True,0,False,20.127434917635092,112.25,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 13:40:00,2016-09-19 13:20:00,2,95.0,800,20,False,True,0,False,13.446583434486474,68.41666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 13:40:00,2016-09-19 13:20:00,1,108.0,800,20,False,True,0,False,22.775585013941413,100.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 13:40:00,2016-09-19 13:20:00,1,61.0,800,20,False,True,0,False,7.366488411390567,43.916666666666664,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 14:00:00,2016-09-19 13:40:00,3,100.0,820,40,False,True,0,False,15.848716609928331,91.5,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 14:00:00,2016-09-19 13:40:00,3,131.0,820,40,False,True,0,False,17.481592050098314,109.16666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 14:00:00,2016-09-19 13:40:00,2,67.0,820,40,False,True,0,False,15.313887537629089,69.83333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 14:00:00,2016-09-19 13:40:00,1,106.0,820,40,False,True,0,False,16.55546234127375,96.41666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 14:00:00,2016-09-19 13:40:00,1,53.0,820,40,False,True,0,False,8.795229423162343,44.916666666666664,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 14:20:00,2016-09-19 14:00:00,3,95.0,840,60,False,True,0,True,14.185993946228239,90.16666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 14:20:00,2016-09-19 14:00:00,3,100.0,840,60,False,True,0,True,14.479609487451341,107.75,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 14:20:00,2016-09-19 14:00:00,2,66.0,840,60,False,True,0,True,14.969666298582247,70.5,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 14:20:00,2016-09-19 14:00:00,1,101.0,840,60,False,True,0,True,12.998834446583931,94.33333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 14:20:00,2016-09-19 14:00:00,1,55.0,840,60,False,True,0,True,9.08878763125537,45.666666666666664,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 14:40:00,2016-09-19 14:20:00,3,99.0,860,80,False,True,0,True,11.586303303574624,88.33333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 14:40:00,2016-09-19 14:20:00,3,84.0,860,80,False,True,0,True,14.619155138710886,107.41666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 14:40:00,2016-09-19 14:20:00,2,62.0,860,80,False,True,0,True,15.023970745768143,70.08333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 14:40:00,2016-09-19 14:20:00,1,100.0,860,80,False,True,0,True,12.998834446583931,94.33333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 14:40:00,2016-09-19 14:20:00,1,52.0,860,80,False,True,0,True,9.452833469709525,46.583333333333336,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 15:00:00,2016-09-19 14:40:00,3,93.0,880,100,False,True,0,True,11.972189997378646,89.33333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 15:00:00,2016-09-19 14:40:00,3,107.0,880,100,False,True,0,True,16.027438593823653,105.16666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 15:00:00,2016-09-19 14:40:00,2,79.0,880,100,False,True,0,True,14.04834725532013,67.91666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 15:00:00,2016-09-19 14:40:00,1,101.0,880,100,False,True,0,True,12.702600545008908,93.91666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 15:00:00,2016-09-19 14:40:00,1,52.0,880,100,False,True,0,True,9.535817646212525,47.25,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 15:20:00,2016-09-19 15:00:00,3,75.0,900,120,False,True,0,True,11.931623375033105,90.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 15:20:00,2016-09-19 15:00:00,3,117.0,900,120,False,True,0,True,15.156506753526585,103.91666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 15:20:00,2016-09-19 15:00:00,2,77.0,900,120,False,True,0,True,14.361934114705843,69.08333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 15:20:00,2016-09-19 15:00:00,1,77.0,900,120,False,True,0,True,12.647912751505562,93.83333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 15:20:00,2016-09-19 15:00:00,1,48.0,900,120,False,True,0,True,9.56754298594361,47.916666666666664,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 15:40:00,2016-09-19 15:20:00,3,95.0,920,140,False,True,0,True,11.683969852543761,90.16666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 15:40:00,2016-09-19 15:20:00,3,109.0,920,140,False,True,0,True,15.506352559418017,104.41666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 15:40:00,2016-09-19 15:20:00,2,67.0,920,140,False,True,0,True,13.165611772087665,71.33333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 15:40:00,2016-09-19 15:20:00,1,104.0,920,140,False,True,0,True,13.399174556213483,93.08333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 15:40:00,2016-09-19 15:20:00,1,57.0,920,140,False,True,0,True,9.148604795102349,48.666666666666664,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 16:00:00,2016-09-19 15:40:00,3,83.0,940,160,False,True,0,True,10.228821431562285,92.08333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 16:00:00,2016-09-19 15:40:00,3,115.0,940,160,False,True,0,True,13.825755500207398,106.66666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 16:00:00,2016-09-19 15:40:00,2,74.0,940,160,False,True,0,True,12.847591449785678,71.83333333333333,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 16:00:00,2016-09-19 15:40:00,1,92.0,940,160,False,True,0,True,12.565886962388099,95.41666666666667,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
0,2016-09-19 16:00:00,2016-09-19 15:40:00,1,43.0,940,160,False,True,0,True,7.267090618714346,50.916666666666664,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0
1,2016-09-19 16:20:00,2016-09-19 16:00:00,3,101.0,960,180,False,True,0,True,8.846759379295422,92.91666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 16:20:00,2016-09-19 16:00:00,3,123.0,960,180,False,True,0,True,13.068583656535958,108.66666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 16:20:00,2016-09-19 16:00:00,2,76.0,960,180,False,True,0,True,9.943781367205732,74.16666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 16:20:00,2016-09-19 16:00:00,1,110.0,960,180,False,True,0,True,12.51272079997719,94.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 16:20:00,2016-09-19 16:00:00,1,42.0,960,180,False,True,0,True,5.646130345536479,51.666666666666664,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 16:40:00,2016-09-19 16:20:00,3,90.0,980,200,False,True,0,True,9.150260801052216,93.5,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 16:40:00,2016-09-19 16:20:00,3,111.0,980,200,False,True,0,True,13.592277219068187,110.25,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 16:40:00,2016-09-19 16:20:00,2,86.0,980,200,False,True,0,True,9.126634349279835,73.25,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 16:40:00,2016-09-19 16:20:00,1,122.0,980,200,False,True,0,True,13.234482050745891,95.66666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 16:40:00,2016-09-19 16:20:00,1,46.0,980,200,False,True,0,True,6.022055422789757,51.416666666666664,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 17:00:00,2016-09-19 16:40:00,3,115.0,1000,220,False,True,0,True,8.922222851176752,93.83333333333333,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 17:00:00,2016-09-19 16:40:00,3,116.0,1000,220,False,True,0,True,12.16894955751454,111.91666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 17:00:00,2016-09-19 16:40:00,2,99.0,1000,220,False,True,0,True,9.500797414699017,74.91666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 17:00:00,2016-09-19 16:40:00,1,116.0,1000,220,False,True,0,True,12.5625706691816,100.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 17:00:00,2016-09-19 16:40:00,1,55.0,1000,220,False,True,0,True,5.822500764406575,51.583333333333336,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 17:20:00,2016-09-19 17:00:00,3,86.0,1020,240,False,True,0,True,10.816303631205267,95.58333333333333,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 17:20:00,2016-09-19 17:00:00,3,110.0,1020,240,False,True,0,True,11.83568051838733,111.41666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 17:20:00,2016-09-19 17:00:00,2,85.0,1020,240,False,True,0,True,11.532234139247443,77.41666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 17:20:00,2016-09-19 17:00:00,1,96.0,1020,240,False,True,0,True,11.429295161066927,103.08333333333333,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 17:20:00,2016-09-19 17:00:00,1,36.0,1020,240,False,True,0,True,5.894913061275798,51.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 17:40:00,2016-09-19 17:20:00,3,85.0,1040,260,False,True,0,True,11.101460455382627,95.16666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 17:40:00,2016-09-19 17:20:00,3,118.0,1040,260,False,True,0,True,11.707288587055759,110.83333333333333,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 17:40:00,2016-09-19 17:20:00,2,72.0,1040,260,False,True,0,True,11.701786965323638,77.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 17:40:00,2016-09-19 17:20:00,1,116.0,1040,260,False,True,0,True,11.584668551777623,102.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 17:40:00,2016-09-19 17:20:00,1,34.0,1040,260,False,True,0,True,7.1731823798468595,50.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 18:00:00,2016-09-19 17:40:00,3,91.0,1060,280,False,True,0,True,10.387565410215965,93.08333333333333,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 18:00:00,2016-09-19 17:40:00,3,95.0,1060,280,False,True,0,True,11.810049649653159,111.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 18:00:00,2016-09-19 17:40:00,2,53.0,1060,280,False,True,0,True,10.43449988637634,75.83333333333333,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 18:00:00,2016-09-19 17:40:00,1,112.0,1060,280,False,True,0,True,12.131539161386012,103.41666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 18:00:00,2016-09-19 17:40:00,1,24.0,1060,280,False,True,0,True,7.629190353801998,47.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 18:20:00,2016-09-19 18:00:00,3,73.0,1080,300,False,True,0,True,10.16530045465127,92.33333333333333,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 18:20:00,2016-09-19 18:00:00,3,94.0,1080,300,False,True,0,True,11.021672864283023,108.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 18:20:00,2016-09-19 18:00:00,2,55.0,1080,300,False,True,0,True,12.153064210188708,74.66666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 18:20:00,2016-09-19 18:00:00,1,67.0,1080,300,False,True,0,True,12.369010641212345,103.91666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 18:20:00,2016-09-19 18:00:00,1,29.0,1080,300,False,True,0,True,10.030257255228332,45.333333333333336,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 18:40:00,2016-09-19 18:20:00,3,78.0,1100,320,False,True,0,True,11.532562594670797,90.5,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 18:40:00,2016-09-19 18:20:00,3,56.0,1100,320,False,True,0,True,11.576818529834839,108.25,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 18:40:00,2016-09-19 18:20:00,2,50.0,1100,320,False,True,0,True,13.23305090913038,73.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 18:40:00,2016-09-19 18:20:00,1,94.0,1100,320,False,True,0,True,16.351026286018275,101.08333333333333,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 18:40:00,2016-09-19 18:20:00,1,27.0,1100,320,False,True,0,True,10.54715242339961,43.166666666666664,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 19:00:00,2016-09-19 18:40:00,3,77.0,1120,340,False,True,0,True,11.717314305994122,88.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 19:00:00,2016-09-19 18:40:00,3,61.0,1120,340,False,True,0,True,17.96693090265018,105.91666666666667,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 19:00:00,2016-09-19 18:40:00,2,49.0,1120,340,False,True,0,True,14.585952145814822,72.75,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 19:00:00,2016-09-19 18:40:00,1,65.0,1120,340,False,True,0,True,16.478406439576574,100.58333333333333,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
0,2016-09-19 19:00:00,2016-09-19 18:40:00,1,18.0,1120,340,False,True,0,True,11.09838918150929,41.083333333333336,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0
1,2016-09-19 19:20:00,2016-09-19 19:00:00,3,44.0,1140,360,False,True,0,True,12.094013044277384,87.41666666666667,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 19:20:00,2016-09-19 19:00:00,3,51.0,1140,360,False,True,0,True,22.137825849286404,102.08333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 19:20:00,2016-09-19 19:00:00,2,44.0,1140,360,False,True,0,True,15.926678589997692,70.25,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 19:20:00,2016-09-19 19:00:00,1,62.0,1140,360,False,True,0,True,19.411610084189462,97.58333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 19:20:00,2016-09-19 19:00:00,1,13.0,1140,360,False,True,0,True,12.32974968410662,38.25,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 19:40:00,2016-09-19 19:20:00,3,45.0,1160,380,False,True,0,True,17.21433511156714,84.83333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 19:40:00,2016-09-19 19:20:00,3,61.0,1160,380,False,True,0,True,25.963114861921586,96.58333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 19:40:00,2016-09-19 19:20:00,2,49.0,1160,380,False,True,0,True,17.432988582256655,67.5,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 19:40:00,2016-09-19 19:20:00,1,44.0,1160,380,False,True,0,True,21.253163757355505,96.33333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 19:40:00,2016-09-19 19:20:00,1,22.0,1160,380,False,True,0,True,13.858593220836164,35.333333333333336,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 20:00:00,2016-09-19 19:40:00,3,46.0,1180,400,False,True,0,True,20.303753944589268,80.66666666666667,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 20:00:00,2016-09-19 19:40:00,3,50.0,1180,400,False,True,0,True,27.52670879291051,92.58333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 20:00:00,2016-09-19 19:40:00,2,41.0,1180,400,False,True,0,True,18.235828869164532,66.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 20:00:00,2016-09-19 19:40:00,1,41.0,1180,400,False,True,0,True,25.846868399490994,91.33333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 20:00:00,2016-09-19 19:40:00,1,27.0,1180,400,False,True,0,True,12.500606045914395,32.416666666666664,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 20:20:00,2016-09-19 20:00:00,3,32.0,1200,420,False,True,0,True,22.597096890503167,77.58333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 20:20:00,2016-09-19 20:00:00,3,55.0,1200,420,False,True,0,True,29.06679872085655,87.16666666666667,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 20:20:00,2016-09-19 20:00:00,2,56.0,1200,420,False,True,0,True,19.37254383258571,63.25,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 20:20:00,2016-09-19 20:00:00,1,48.0,1200,420,False,True,0,True,29.641673162606523,87.08333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 20:20:00,2016-09-19 20:00:00,1,17.0,1200,420,False,True,0,True,12.116542661196965,31.083333333333332,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 20:40:00,2016-09-19 20:20:00,3,40.0,1220,440,False,True,0,True,24.771073061255553,71.83333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 20:40:00,2016-09-19 20:20:00,3,29.0,1220,440,False,True,0,True,28.05676065018587,81.5,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 20:40:00,2016-09-19 20:20:00,2,21.0,1220,440,False,True,0,True,19.033264342071003,61.583333333333336,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 20:40:00,2016-09-19 20:20:00,1,34.0,1220,440,False,True,0,True,30.669672118866675,81.91666666666667,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 20:40:00,2016-09-19 20:20:00,1,16.0,1220,440,False,True,0,True,12.21772185281394,29.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 21:00:00,2016-09-19 20:40:00,3,42.0,1240,460,False,True,0,True,25.62787308357599,67.66666666666667,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 21:00:00,2016-09-19 20:40:00,3,41.0,1240,460,False,True,0,True,30.12800972014198,74.66666666666667,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 21:00:00,2016-09-19 20:40:00,2,35.0,1240,460,False,True,0,True,20.634628147555233,56.166666666666664,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 21:00:00,2016-09-19 20:40:00,1,39.0,1240,460,False,True,0,True,30.734813939225138,74.58333333333333,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 21:00:00,2016-09-19 20:40:00,1,17.0,1240,460,False,True,0,True,11.46932668230592,26.5,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 21:20:00,2016-09-19 21:00:00,3,30.0,1260,480,False,True,0,True,21.74002732010215,61.583333333333336,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 21:20:00,2016-09-19 21:00:00,3,32.0,1260,480,False,True,0,True,28.50983349759528,68.41666666666667,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 21:20:00,2016-09-19 21:00:00,2,29.0,1260,480,False,True,0,True,16.39197882188022,50.833333333333336,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 21:20:00,2016-09-19 21:00:00,1,24.0,1260,480,False,True,0,True,29.30663385444988,68.16666666666667,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 21:20:00,2016-09-19 21:00:00,1,17.0,1260,480,False,True,0,True,7.414155175722786,23.333333333333332,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 21:40:00,2016-09-19 21:20:00,3,37.0,1280,500,False,True,0,True,22.030798002025723,56.916666666666664,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 21:40:00,2016-09-19 21:20:00,3,34.0,1280,500,False,True,0,True,27.020054280725148,61.916666666666664,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 21:40:00,2016-09-19 21:20:00,2,20.0,1280,500,False,True,0,True,13.496351920112158,46.166666666666664,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
1,2016-09-19 21:40:00,2016-09-19 21:20:00,1,35.0,1280,500,False,True,0,True,30.438711397086962,62.166666666666664,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
0,2016-09-19 21:40:00,2016-09-19 21:20:00,1,22.0,1280,500,False,True,0,True,6.42615394660403,21.75,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0
