intersection_id,tollgate_id,time_window_start,time_window_end,avg_travel_time
A,2.0,2016-08-12 07:20:00,2016-08-12 07:40:00,49.98
A,2.0,2016-08-13 07:20:00,2016-08-13 07:40:00,67.37
A,2.0,2016-08-14 07:20:00,2016-08-14 07:40:00,40.31
A,2.0,2016-08-15 07:20:00,2016-08-15 07:40:00,72.96
A,2.0,2016-08-16 07:20:00,2016-08-16 07:40:00,54.91
A,2.0,2016-08-17 07:20:00,2016-08-17 07:40:00,64.24
A,2.0,2016-08-18 07:20:00,2016-08-18 07:40:00,47.7
A,2.0,2016-08-19 07:20:00,2016-08-19 07:40:00,54.57
A,2.0,2016-08-20 07:20:00,2016-08-20 07:40:00,74.86
A,2.0,2016-08-21 07:20:00,2016-08-21 07:40:00,59.92
A,2.0,2016-08-22 07:20:00,2016-08-22 07:40:00,38.07
A,2.0,2016-08-23 07:20:00,2016-08-23 07:40:00,62.99
A,2.0,2016-08-24 07:20:00,2016-08-24 07:40:00,46.95
A,2.0,2016-08-25 07:20:00,2016-08-25 07:40:00,45.16
A,2.0,2016-08-26 07:20:00,2016-08-26 07:40:00,41.43
A,2.0,2016-08-27 07:20:00,2016-08-27 07:40:00,43.3
A,2.0,2016-08-28 07:20:00,2016-08-28 07:40:00,55.5
A,2.0,2016-08-29 07:20:00,2016-08-29 07:40:00,64.09
A,2.0,2016-08-30 07:20:00,2016-08-30 07:40:00,75.09
A,2.0,2016-08-31 07:20:00,2016-08-31 07:40:00,63.92
A,2.0,2016-09-01 07:20:00,2016-09-01 07:40:00,102.51
A,2.0,2016-09-02 07:20:00,2016-09-02 07:40:00,81.19
A,2.0,2016-09-03 07:20:00,2016-09-03 07:40:00,67.49
A,2.0,2016-09-04 07:20:00,2016-09-04 07:40:00,56.04
A,2.0,2016-09-05 07:20:00,2016-09-05 07:40:00,41.47
A,2.0,2016-09-06 07:20:00,2016-09-06 07:40:00,61.34
A,2.0,2016-09-07 07:20:00,2016-09-07 07:40:00,60.75
A,2.0,2016-09-08 07:20:00,2016-09-08 07:40:00,60.49
A,2.0,2016-09-09 07:20:00,2016-09-09 07:40:00,98.66
A,2.0,2016-09-10 07:20:00,2016-09-10 07:40:00,40.51
A,2.0,2016-09-11 07:20:00,2016-09-11 07:40:00,69.37
A,2.0,2016-09-12 07:20:00,2016-09-12 07:40:00,45.73
A,2.0,2016-09-13 07:20:00,2016-09-13 07:40:00,69.86
A,2.0,2016-09-14 07:20:00,2016-09-14 07:40:00,52.62
A,2.0,2016-09-15 07:20:00,2016-09-15 07:40:00,90.82
A,2.0,2016-09-16 07:20:00,2016-09-16 07:40:00,66.37
A,2.0,2016-09-17 07:20:00,2016-09-17 07:40:00,43.68
A,2.0,2016-09-18 07:20:00,2016-09-18 07:40:00,51.47
A,2.0,2016-09-19 07:20:00,2016-09-19 07:40:00,68.58
A,2.0,2016-09-20 07:20:00,2016-09-20 07:40:00,57.02
A,2.0,2016-09-21 07:20:00,2016-09-21 07:40:00,123.57
A,2.0,2016-09-22 07:20:00,2016-09-22 07:40:00,57.92
A,2.0,2016-09-23 07:20:00,2016-09-23 07:40:00,82.8
A,2.0,2016-09-24 07:20:00,2016-09-24 07:40:00,67.46
A,2.0,2016-09-25 07:20:00,2016-09-25 07:40:00,65.89
A,2.0,2016-09-26 07:20:00,2016-09-26 07:40:00,60.54
A,2.0,2016-09-27 07:20:00,2016-09-27 07:40:00,63.41
A,2.0,2016-09-28 07:20:00,2016-09-28 07:40:00,75.28
A,2.0,2016-09-29 07:20:00,2016-09-29 07:40:00,56.83
A,2.0,2016-09-30 07:20:00,2016-09-30 07:40:00,70.2
A,2.0,2016-10-01 07:20:00,2016-10-01 07:40:00,70.27
A,2.0,2016-10-02 07:20:00,2016-10-02 07:40:00,49.28
A,2.0,2016-10-03 07:20:00,2016-10-03 07:40:00,49.87
A,2.0,2016-10-04 07:20:00,2016-10-04 07:40:00,66.33
A,2.0,2016-10-05 07:20:00,2016-10-05 07:40:00,51.41
A,2.0,2016-10-06 07:20:00,2016-10-06 07:40:00,65.84
A,2.0,2016-10-07 07:20:00,2016-10-07 07:40:00,52.68
A,2.0,2016-10-08 07:20:00,2016-10-08 07:40:00,64.1
A,2.0,2016-10-09 07:20:00,2016-10-09 07:40:00,49.58
A,2.0,2016-10-10 07:20:00,2016-10-10 07:40:00,76.81
A,2.0,2016-10-11 07:20:00,2016-10-11 07:40:00,60.31
A,2.0,2016-10-12 07:20:00,2016-10-12 07:40:00,58.42
A,2.0,2016-10-13 07:20:00,2016-10-13 07:40:00,67.91
A,2.0,2016-10-14 07:20:00,2016-10-14 07:40:00,65.2
A,2.0,2016-10-15 07:20:00,2016-10-15 07:40:00,68.57
A,2.0,2016-10-16 07:20:00,2016-10-16 07:40:00,60.51
A,2.0,2016-10-17 07:20:00,2016-10-17 07:40:00,65.04
A,2.0,2016-07-19 07:40:00,2016-07-19 08:00:00,58.97
A,2.0,2016-07-20 07:40:00,2016-07-20 08:00:00,73.68
A,2.0,2016-07-21 07:40:00,2016-07-21 08:00:00,114.72
A,2.0,2016-07-22 07:40:00,2016-07-22 08:00:00,65.35
A,2.0,2016-07-23 07:40:00,2016-07-23 08:00:00,96.31
A,2.0,2016-07-24 07:40:00,2016-07-24 08:00:00,63.8
A,2.0,2016-07-25 07:40:00,2016-07-25 08:00:00,141.3
A,2.0,2016-07-26 07:40:00,2016-07-26 08:00:00,98.64
A,2.0,2016-07-27 07:40:00,2016-07-27 08:00:00,94.0
A,2.0,2016-07-28 07:40:00,2016-07-28 08:00:00,88.32
A,2.0,2016-07-29 07:40:00,2016-07-29 08:00:00,84.08
A,2.0,2016-07-30 07:40:00,2016-07-30 08:00:00,63.88
A,2.0,2016-07-31 07:40:00,2016-07-31 08:00:00,68.74
A,2.0,2016-08-01 07:40:00,2016-08-01 08:00:00,112.47
A,2.0,2016-08-02 07:40:00,2016-08-02 08:00:00,156.36
A,2.0,2016-08-03 07:40:00,2016-08-03 08:00:00,82.31
A,2.0,2016-08-04 07:40:00,2016-08-04 08:00:00,100.18
A,2.0,2016-08-05 07:40:00,2016-08-05 08:00:00,65.1
A,2.0,2016-08-06 07:40:00,2016-08-06 08:00:00,75.33
A,2.0,2016-08-07 07:40:00,2016-08-07 08:00:00,46.93
A,2.0,2016-08-08 07:40:00,2016-08-08 08:00:00,75.65
A,2.0,2016-08-09 07:40:00,2016-08-09 08:00:00,53.71
A,2.0,2016-08-10 07:40:00,2016-08-10 08:00:00,71.95
A,2.0,2016-08-11 07:40:00,2016-08-11 08:00:00,82.07
A,2.0,2016-08-12 07:40:00,2016-08-12 08:00:00,68.61
A,2.0,2016-08-13 07:40:00,2016-08-13 08:00:00,84.12
A,2.0,2016-08-14 07:40:00,2016-08-14 08:00:00,46.18
A,2.0,2016-08-15 07:40:00,2016-08-15 08:00:00,69.63
A,2.0,2016-08-16 07:40:00,2016-08-16 08:00:00,42.36
A,2.0,2016-08-17 07:40:00,2016-08-17 08:00:00,67.77
A,2.0,2016-08-18 07:40:00,2016-08-18 08:00:00,56.81
A,2.0,2016-08-19 07:40:00,2016-08-19 08:00:00,52.64
A,2.0,2016-08-20 07:40:00,2016-08-20 08:00:00,61.08
A,2.0,2016-08-21 07:40:00,2016-08-21 08:00:00,71.88
A,2.0,2016-08-22 07:40:00,2016-08-22 08:00:00,54.85
A,2.0,2016-08-23 07:40:00,2016-08-23 08:00:00,47.7
A,2.0,2016-08-24 07:40:00,2016-08-24 08:00:00,79.73
A,2.0,2016-08-25 07:40:00,2016-08-25 08:00:00,71.53
A,2.0,2016-08-26 07:40:00,2016-08-26 08:00:00,60.67
A,2.0,2016-08-27 07:40:00,2016-08-27 08:00:00,60.76
A,2.0,2016-08-28 07:40:00,2016-08-28 08:00:00,53.8
A,2.0,2016-08-29 07:40:00,2016-08-29 08:00:00,98.64
A,2.0,2016-08-30 07:40:00,2016-08-30 08:00:00,88.13
A,2.0,2016-08-31 07:40:00,2016-08-31 08:00:00,101.65
A,2.0,2016-09-01 07:40:00,2016-09-01 08:00:00,56.77
A,2.0,2016-09-02 07:40:00,2016-09-02 08:00:00,80.47
A,2.0,2016-09-03 07:40:00,2016-09-03 08:00:00,63.86
A,2.0,2016-09-04 07:40:00,2016-09-04 08:00:00,33.34
A,2.0,2016-09-05 07:40:00,2016-09-05 08:00:00,54.82
A,2.0,2016-09-06 07:40:00,2016-09-06 08:00:00,41.67
A,2.0,2016-09-07 07:40:00,2016-09-07 08:00:00,105.39
A,2.0,2016-09-08 07:40:00,2016-09-08 08:00:00,83.23
A,2.0,2016-09-09 07:40:00,2016-09-09 08:00:00,91.14
A,2.0,2016-09-10 07:40:00,2016-09-10 08:00:00,102.38
A,2.0,2016-09-11 07:40:00,2016-09-11 08:00:00,109.68
A,2.0,2016-09-12 07:40:00,2016-09-12 08:00:00,71.83
A,2.0,2016-09-13 07:40:00,2016-09-13 08:00:00,73.05
A,2.0,2016-09-14 07:40:00,2016-09-14 08:00:00,64.9
A,2.0,2016-09-15 07:40:00,2016-09-15 08:00:00,120.59
A,2.0,2016-09-16 07:40:00,2016-09-16 08:00:00,58.99
A,2.0,2016-09-17 07:40:00,2016-09-17 08:00:00,61.8
A,2.0,2016-09-18 07:40:00,2016-09-18 08:00:00,79.54
A,2.0,2016-09-19 07:40:00,2016-09-19 08:00:00,61.77
A,2.0,2016-09-20 07:40:00,2016-09-20 08:00:00,64.3
A,2.0,2016-09-21 07:40:00,2016-09-21 08:00:00,59.09
A,2.0,2016-09-22 07:40:00,2016-09-22 08:00:00,52.78
A,2.0,2016-09-23 07:40:00,2016-09-23 08:00:00,71.68
A,2.0,2016-09-24 07:40:00,2016-09-24 08:00:00,62.41
A,2.0,2016-09-25 07:40:00,2016-09-25 08:00:00,56.16
A,2.0,2016-09-26 07:40:00,2016-09-26 08:00:00,65.68
A,2.0,2016-09-27 07:40:00,2016-09-27 08:00:00,60.54
A,2.0,2016-09-28 07:40:00,2016-09-28 08:00:00,65.2
A,2.0,2016-09-29 07:40:00,2016-09-29 08:00:00,63.03
A,2.0,2016-09-30 07:40:00,2016-09-30 08:00:00,54.63
A,2.0,2016-10-01 07:40:00,2016-10-01 08:00:00,63.87
A,2.0,2016-10-02 07:40:00,2016-10-02 08:00:00,55.47
A,2.0,2016-10-03 07:40:00,2016-10-03 08:00:00,49.35
A,2.0,2016-10-04 07:40:00,2016-10-04 08:00:00,47.28
A,2.0,2016-10-05 07:40:00,2016-10-05 08:00:00,45.3
A,2.0,2016-10-06 07:40:00,2016-10-06 08:00:00,50.29
A,2.0,2016-10-07 07:40:00,2016-10-07 08:00:00,46.83
A,2.0,2016-10-08 07:40:00,2016-10-08 08:00:00,60.33
A,2.0,2016-10-09 07:40:00,2016-10-09 08:00:00,67.8
A,2.0,2016-10-10 07:40:00,2016-10-10 08:00:00,74.32
A,2.0,2016-10-11 07:40:00,2016-10-11 08:00:00,50.97
A,2.0,2016-10-12 07:40:00,2016-10-12 08:00:00,63.15
A,2.0,2016-10-13 07:40:00,2016-10-13 08:00:00,87.81
A,2.0,2016-10-14 07:40:00,2016-10-14 08:00:00,87.4
A,2.0,2016-10-15 07:40:00,2016-10-15 08:00:00,65.34
A,2.0,2016-10-16 07:40:00,2016-10-16 08:00:00,49.07
A,2.0,2016-10-17 07:40:00,2016-10-17 08:00:00,72.16
A,2.0,2016-07-19 15:00:00,2016-07-19 15:20:00,79.42
A,2.0,2016-07-20 15:00:00,2016-07-20 15:20:00,62.18
A,2.0,2016-07-21 15:00:00,2016-07-21 15:20:00,51.32
A,2.0,2016-07-22 15:00:00,2016-07-22 15:20:00,60.32
A,2.0,2016-07-23 15:00:00,2016-07-23 15:20:00,184.07
A,2.0,2016-07-24 15:00:00,2016-07-24 15:20:00,63.76
A,2.0,2016-07-25 15:00:00,2016-07-25 15:20:00,80.48
A,2.0,2016-07-26 15:00:00,2016-07-26 15:20:00,52.42
A,2.0,2016-07-27 15:00:00,2016-07-27 15:20:00,55.41
A,2.0,2016-07-28 15:00:00,2016-07-28 15:20:00,88.28
A,2.0,2016-07-29 15:00:00,2016-07-29 15:20:00,83.58
A,2.0,2016-07-30 15:00:00,2016-07-30 15:20:00,53.22
A,2.0,2016-07-31 15:00:00,2016-07-31 15:20:00,88.13
A,2.0,2016-08-01 15:00:00,2016-08-01 15:20:00,74.11
A,2.0,2016-08-02 15:00:00,2016-08-02 15:20:00,93.56
A,2.0,2016-08-03 15:00:00,2016-08-03 15:20:00,61.0
A,2.0,2016-08-04 15:00:00,2016-08-04 15:20:00,70.58
A,2.0,2016-08-05 15:00:00,2016-08-05 15:20:00,79.33
A,2.0,2016-08-06 15:00:00,2016-08-06 15:20:00,54.94
A,2.0,2016-08-07 15:00:00,2016-08-07 15:20:00,51.96
A,2.0,2016-08-08 15:00:00,2016-08-08 15:20:00,63.99
A,2.0,2016-08-09 15:00:00,2016-08-09 15:20:00,66.68
A,2.0,2016-08-10 15:00:00,2016-08-10 15:20:00,52.12
A,2.0,2016-08-11 15:00:00,2016-08-11 15:20:00,58.06
A,2.0,2016-08-12 15:00:00,2016-08-12 15:20:00,53.36
A,2.0,2016-08-13 15:00:00,2016-08-13 15:20:00,50.35
A,2.0,2016-08-14 15:00:00,2016-08-14 15:20:00,58.52
A,2.0,2016-08-15 15:00:00,2016-08-15 15:20:00,59.78
A,2.0,2016-08-16 15:00:00,2016-08-16 15:20:00,40.87
A,2.0,2016-08-17 15:00:00,2016-08-17 15:20:00,178.55
A,2.0,2016-08-18 15:00:00,2016-08-18 15:20:00,84.43
A,2.0,2016-08-19 15:00:00,2016-08-19 15:20:00,86.21
A,2.0,2016-08-20 15:00:00,2016-08-20 15:20:00,44.22
A,2.0,2016-08-21 15:00:00,2016-08-21 15:20:00,67.01
A,2.0,2016-08-22 15:00:00,2016-08-22 15:20:00,55.65
A,2.0,2016-08-23 15:00:00,2016-08-23 15:20:00,69.76
A,2.0,2016-08-24 15:00:00,2016-08-24 15:20:00,67.5
A,2.0,2016-08-25 15:00:00,2016-08-25 15:20:00,55.62
A,2.0,2016-08-26 15:00:00,2016-08-26 15:20:00,47.76
A,2.0,2016-08-27 15:00:00,2016-08-27 15:20:00,55.7
A,2.0,2016-08-28 15:00:00,2016-08-28 15:20:00,48.16
A,2.0,2016-08-29 15:00:00,2016-08-29 15:20:00,65.42
A,2.0,2016-08-30 15:00:00,2016-08-30 15:20:00,64.17
A,2.0,2016-08-31 15:00:00,2016-08-31 15:20:00,67.75
A,2.0,2016-09-01 15:00:00,2016-09-01 15:20:00,45.77
A,2.0,2016-09-02 15:00:00,2016-09-02 15:20:00,48.59
A,2.0,2016-09-03 15:00:00,2016-09-03 15:20:00,46.87
A,2.0,2016-09-04 15:00:00,2016-09-04 15:20:00,59.86
A,2.0,2016-09-05 15:00:00,2016-09-05 15:20:00,36.37
A,2.0,2016-09-06 15:00:00,2016-09-06 15:20:00,59.38
A,2.0,2016-09-07 15:00:00,2016-09-07 15:20:00,87.64
A,2.0,2016-09-08 15:00:00,2016-09-08 15:20:00,65.96
A,2.0,2016-09-09 15:00:00,2016-09-09 15:20:00,76.68
A,2.0,2016-09-10 15:00:00,2016-09-10 15:20:00,116.48
A,2.0,2016-09-11 15:00:00,2016-09-11 15:20:00,104.69
A,2.0,2016-09-12 15:00:00,2016-09-12 15:20:00,76.32
A,2.0,2016-09-13 15:00:00,2016-09-13 15:20:00,72.3
A,2.0,2016-09-14 15:00:00,2016-09-14 15:20:00,99.45
A,2.0,2016-09-15 15:00:00,2016-09-15 15:20:00,66.39
A,2.0,2016-09-16 15:00:00,2016-09-16 15:20:00,79.33
A,2.0,2016-09-17 15:00:00,2016-09-17 15:20:00,83.92
A,2.0,2016-09-18 15:00:00,2016-09-18 15:20:00,68.49
A,2.0,2016-09-19 15:00:00,2016-09-19 15:20:00,67.13
A,2.0,2016-09-20 15:00:00,2016-09-20 15:20:00,57.14
A,2.0,2016-09-21 15:00:00,2016-09-21 15:20:00,47.04
A,2.0,2016-09-22 15:00:00,2016-09-22 15:20:00,53.91
A,2.0,2016-09-23 15:00:00,2016-09-23 15:20:00,82.17
A,2.0,2016-09-24 15:00:00,2016-09-24 15:20:00,72.57
A,2.0,2016-09-25 15:00:00,2016-09-25 15:20:00,87.49
A,2.0,2016-09-26 15:00:00,2016-09-26 15:20:00,63.7
A,2.0,2016-09-27 15:00:00,2016-09-27 15:20:00,64.58
A,2.0,2016-09-28 15:00:00,2016-09-28 15:20:00,54.0
A,2.0,2016-09-29 15:00:00,2016-09-29 15:20:00,67.8
A,2.0,2016-09-30 15:00:00,2016-09-30 15:20:00,77.92
A,2.0,2016-10-01 15:00:00,2016-10-01 15:20:00,58.66
A,2.0,2016-10-02 15:00:00,2016-10-02 15:20:00,56.62
A,2.0,2016-10-03 15:00:00,2016-10-03 15:20:00,49.34
A,2.0,2016-10-04 15:00:00,2016-10-04 15:20:00,63.23
A,2.0,2016-10-05 15:00:00,2016-10-05 15:20:00,63.34
A,2.0,2016-10-06 15:00:00,2016-10-06 15:20:00,75.29
A,2.0,2016-10-07 15:00:00,2016-10-07 15:20:00,54.75
A,2.0,2016-10-08 15:00:00,2016-10-08 15:20:00,162.05
A,2.0,2016-10-09 15:00:00,2016-10-09 15:20:00,105.47
A,2.0,2016-10-10 15:00:00,2016-10-10 15:20:00,65.15
A,2.0,2016-10-11 15:00:00,2016-10-11 15:20:00,72.36
A,2.0,2016-10-12 15:00:00,2016-10-12 15:20:00,57.89
A,2.0,2016-10-13 15:00:00,2016-10-13 15:20:00,73.74
A,2.0,2016-10-14 15:00:00,2016-10-14 15:20:00,
A,2.0,2016-10-15 15:00:00,2016-10-15 15:20:00,77.57
A,2.0,2016-10-16 15:00:00,2016-10-16 15:20:00,86.43
A,2.0,2016-10-17 15:00:00,2016-10-17 15:20:00,63.73
A,2.0,2016-07-19 15:20:00,2016-07-19 15:40:00,72.31
A,2.0,2016-07-20 15:20:00,2016-07-20 15:40:00,64.33
A,2.0,2016-07-21 15:20:00,2016-07-21 15:40:00,60.32
A,2.0,2016-07-22 15:20:00,2016-07-22 15:40:00,102.25
A,2.0,2016-07-23 15:20:00,2016-07-23 15:40:00,56.25
A,2.0,2016-07-24 15:20:00,2016-07-24 15:40:00,52.02
A,2.0,2016-07-25 15:20:00,2016-07-25 15:40:00,55.0
A,2.0,2016-07-26 15:20:00,2016-07-26 15:40:00,54.43
A,2.0,2016-07-27 15:20:00,2016-07-27 15:40:00,71.56
A,2.0,2016-07-28 15:20:00,2016-07-28 15:40:00,55.34
A,2.0,2016-07-29 15:20:00,2016-07-29 15:40:00,93.37
A,2.0,2016-07-30 15:20:00,2016-07-30 15:40:00,28.68
A,2.0,2016-07-31 15:20:00,2016-07-31 15:40:00,80.34
A,2.0,2016-08-01 15:20:00,2016-08-01 15:40:00,47.13
A,2.0,2016-08-02 15:20:00,2016-08-02 15:40:00,78.4
A,2.0,2016-08-03 15:20:00,2016-08-03 15:40:00,79.88
A,2.0,2016-08-04 15:20:00,2016-08-04 15:40:00,77.6
A,2.0,2016-08-05 15:20:00,2016-08-05 15:40:00,57.31
A,2.0,2016-08-06 15:20:00,2016-08-06 15:40:00,57.99
A,2.0,2016-08-07 15:20:00,2016-08-07 15:40:00,41.88
A,2.0,2016-08-08 15:20:00,2016-08-08 15:40:00,79.49
A,2.0,2016-08-09 15:20:00,2016-08-09 15:40:00,63.18
A,2.0,2016-08-10 15:20:00,2016-08-10 15:40:00,86.62
A,2.0,2016-08-11 15:20:00,2016-08-11 15:40:00,80.74
A,2.0,2016-08-12 15:20:00,2016-08-12 15:40:00,58.49
A,2.0,2016-08-13 15:20:00,2016-08-13 15:40:00,59.28
A,2.0,2016-08-14 15:20:00,2016-08-14 15:40:00,59.91
A,2.0,2016-08-15 15:20:00,2016-08-15 15:40:00,49.12
A,2.0,2016-08-16 15:20:00,2016-08-16 15:40:00,37.39
A,2.0,2016-08-17 15:20:00,2016-08-17 15:40:00,70.82
A,2.0,2016-08-18 15:20:00,2016-08-18 15:40:00,59.58
A,2.0,2016-08-19 15:20:00,2016-08-19 15:40:00,63.43
A,2.0,2016-08-20 15:20:00,2016-08-20 15:40:00,52.22
A,2.0,2016-08-21 15:20:00,2016-08-21 15:40:00,39.85
A,2.0,2016-08-22 15:20:00,2016-08-22 15:40:00,57.66
A,2.0,2016-08-23 15:20:00,2016-08-23 15:40:00,52.78
A,2.0,2016-08-24 15:20:00,2016-08-24 15:40:00,50.7
A,2.0,2016-08-25 15:20:00,2016-08-25 15:40:00,50.7
A,2.0,2016-08-26 15:20:00,2016-08-26 15:40:00,69.69
A,2.0,2016-08-27 15:20:00,2016-08-27 15:40:00,49.24
A,2.0,2016-08-28 15:20:00,2016-08-28 15:40:00,79.97
A,2.0,2016-08-29 15:20:00,2016-08-29 15:40:00,59.43
A,2.0,2016-08-30 15:20:00,2016-08-30 15:40:00,74.48
A,2.0,2016-08-31 15:20:00,2016-08-31 15:40:00,47.32
A,2.0,2016-09-01 15:20:00,2016-09-01 15:40:00,57.28
A,2.0,2016-09-02 15:20:00,2016-09-02 15:40:00,73.9
A,2.0,2016-09-03 15:20:00,2016-09-03 15:40:00,434.52
A,2.0,2016-09-04 15:20:00,2016-09-04 15:40:00,51.56
A,2.0,2016-09-05 15:20:00,2016-09-05 15:40:00,49.03
A,2.0,2016-09-06 15:20:00,2016-09-06 15:40:00,56.35
A,2.0,2016-09-07 15:20:00,2016-09-07 15:40:00,92.12
A,2.0,2016-09-08 15:20:00,2016-09-08 15:40:00,101.53
A,2.0,2016-09-09 15:20:00,2016-09-09 15:40:00,73.34
A,2.0,2016-09-10 15:20:00,2016-09-10 15:40:00,116.95
A,2.0,2016-09-11 15:20:00,2016-09-11 15:40:00,94.48
A,2.0,2016-09-12 15:20:00,2016-09-12 15:40:00,70.69
A,2.0,2016-09-13 15:20:00,2016-09-13 15:40:00,77.62
A,2.0,2016-09-14 15:20:00,2016-09-14 15:40:00,67.75
A,2.0,2016-09-15 15:20:00,2016-09-15 15:40:00,91.45
A,2.0,2016-09-16 15:20:00,2016-09-16 15:40:00,66.86
A,2.0,2016-09-17 15:20:00,2016-09-17 15:40:00,74.11
A,2.0,2016-09-18 15:20:00,2016-09-18 15:40:00,68.64
A,2.0,2016-09-19 15:20:00,2016-09-19 15:40:00,74.2
A,2.0,2016-09-20 15:20:00,2016-09-20 15:40:00,72.09
A,2.0,2016-09-21 15:20:00,2016-09-21 15:40:00,138.96
A,2.0,2016-09-22 15:20:00,2016-09-22 15:40:00,69.15
A,2.0,2016-09-23 15:20:00,2016-09-23 15:40:00,64.42
A,2.0,2016-09-24 15:20:00,2016-09-24 15:40:00,96.84
A,2.0,2016-09-25 15:20:00,2016-09-25 15:40:00,73.13
A,2.0,2016-09-26 15:20:00,2016-09-26 15:40:00,58.88
A,2.0,2016-09-27 15:20:00,2016-09-27 15:40:00,50.21
A,2.0,2016-09-28 15:20:00,2016-09-28 15:40:00,81.56
A,2.0,2016-09-29 15:20:00,2016-09-29 15:40:00,97.1
A,2.0,2016-09-30 15:20:00,2016-09-30 15:40:00,89.11
A,2.0,2016-10-01 15:20:00,2016-10-01 15:40:00,51.17
A,2.0,2016-10-02 15:20:00,2016-10-02 15:40:00,54.48
A,2.0,2016-10-03 15:20:00,2016-10-03 15:40:00,43.21
A,2.0,2016-10-04 15:20:00,2016-10-04 15:40:00,57.29
A,2.0,2016-10-05 15:20:00,2016-10-05 15:40:00,71.7
A,2.0,2016-10-06 15:20:00,2016-10-06 15:40:00,71.21
A,2.0,2016-10-07 15:20:00,2016-10-07 15:40:00,72.12
A,2.0,2016-10-08 15:20:00,2016-10-08 15:40:00,72.02
A,2.0,2016-10-09 15:20:00,2016-10-09 15:40:00,87.18
A,2.0,2016-10-10 15:20:00,2016-10-10 15:40:00,140.84
A,2.0,2016-10-11 15:20:00,2016-10-11 15:40:00,61.45
A,2.0,2016-10-12 15:20:00,2016-10-12 15:40:00,66.77
A,2.0,2016-10-13 15:20:00,2016-10-13 15:40:00,60.95
A,2.0,2016-10-14 15:20:00,2016-10-14 15:40:00,
A,2.0,2016-10-15 15:20:00,2016-10-15 15:40:00,79.78
A,2.0,2016-10-16 15:20:00,2016-10-16 15:40:00,71.19
A,2.0,2016-10-17 15:20:00,2016-10-17 15:40:00,90.64
A,2.0,2016-07-19 15:40:00,2016-07-19 16:00:00,58.74
A,2.0,2016-07-20 15:40:00,2016-07-20 16:00:00,70.33
A,2.0,2016-07-21 15:40:00,2016-07-21 16:00:00,60.9
A,2.0,2016-07-22 15:40:00,2016-07-22 16:00:00,58.8
A,2.0,2016-07-23 15:40:00,2016-07-23 16:00:00,56.12
A,2.0,2016-07-24 15:40:00,2016-07-24 16:00:00,84.81
A,2.0,2016-07-25 15:40:00,2016-07-25 16:00:00,75.9
A,2.0,2016-07-26 15:40:00,2016-07-26 16:00:00,59.02
A,2.0,2016-07-27 15:40:00,2016-07-27 16:00:00,90.56
A,2.0,2016-07-28 15:40:00,2016-07-28 16:00:00,52.39
A,2.0,2016-07-29 15:40:00,2016-07-29 16:00:00,62.68
A,2.0,2016-07-30 15:40:00,2016-07-30 16:00:00,28.91
A,2.0,2016-07-31 15:40:00,2016-07-31 16:00:00,49.59
A,2.0,2016-08-01 15:40:00,2016-08-01 16:00:00,55.32
A,2.0,2016-08-02 15:40:00,2016-08-02 16:00:00,54.94
A,2.0,2016-08-03 15:40:00,2016-08-03 16:00:00,58.06
A,2.0,2016-08-04 15:40:00,2016-08-04 16:00:00,105.86
A,2.0,2016-08-05 15:40:00,2016-08-05 16:00:00,114.05
A,2.0,2016-08-06 15:40:00,2016-08-06 16:00:00,68.31
A,2.0,2016-08-07 15:40:00,2016-08-07 16:00:00,45.56
A,2.0,2016-08-08 15:40:00,2016-08-08 16:00:00,65.81
A,2.0,2016-08-09 15:40:00,2016-08-09 16:00:00,70.81
A,2.0,2016-08-10 15:40:00,2016-08-10 16:00:00,64.87
A,2.0,2016-08-11 15:40:00,2016-08-11 16:00:00,54.08
A,2.0,2016-08-12 15:40:00,2016-08-12 16:00:00,72.72
A,2.0,2016-08-13 15:40:00,2016-08-13 16:00:00,50.1
A,2.0,2016-08-14 15:40:00,2016-08-14 16:00:00,50.66
A,2.0,2016-08-15 15:40:00,2016-08-15 16:00:00,61.23
A,2.0,2016-08-16 15:40:00,2016-08-16 16:00:00,78.02
A,2.0,2016-08-17 15:40:00,2016-08-17 16:00:00,59.4
A,2.0,2016-08-18 15:40:00,2016-08-18 16:00:00,48.86
A,2.0,2016-08-19 15:40:00,2016-08-19 16:00:00,61.46
A,2.0,2016-08-20 15:40:00,2016-08-20 16:00:00,58.25
A,2.0,2016-08-21 15:40:00,2016-08-21 16:00:00,32.9
A,2.0,2016-08-22 15:40:00,2016-08-22 16:00:00,65.53
A,2.0,2016-08-23 15:40:00,2016-08-23 16:00:00,39.86
A,2.0,2016-08-24 15:40:00,2016-08-24 16:00:00,66.11
A,2.0,2016-08-25 15:40:00,2016-08-25 16:00:00,52.36
A,2.0,2016-08-26 15:40:00,2016-08-26 16:00:00,37.96
A,2.0,2016-08-27 15:40:00,2016-08-27 16:00:00,65.05
A,2.0,2016-08-28 15:40:00,2016-08-28 16:00:00,51.47
A,2.0,2016-08-29 15:40:00,2016-08-29 16:00:00,71.37
A,2.0,2016-08-30 15:40:00,2016-08-30 16:00:00,84.73
A,2.0,2016-08-31 15:40:00,2016-08-31 16:00:00,48.92
A,2.0,2016-09-01 15:40:00,2016-09-01 16:00:00,61.56
A,2.0,2016-09-02 15:40:00,2016-09-02 16:00:00,49.24
A,2.0,2016-09-03 15:40:00,2016-09-03 16:00:00,66.52
A,2.0,2016-09-04 15:40:00,2016-09-04 16:00:00,92.27
