intersection_id,tollgate_id,time_window_start,time_window_end,travel_time,vehicle_id,cost,extracost
A,3,2016-10-18 16:20:00,2016-10-18 16:40:00,126.06,1000601,126.12,-0.060000000000002274
A,3,2016-10-18 16:20:00,2016-10-18 16:40:00,87.0,1011976,86.95,0.04999999999999716
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,127.65,1042426,126.45000000000002,1.1999999999999886
A,2,2016-10-18 16:20:00,2016-10-18 16:40:00,88.86,1029603,88.86,0.0
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,85.7,1008540,82.85,2.8500000000000085
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,107.16,1018127,106.03,1.1299999999999955
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,58.08,1037548,57.75,0.3299999999999983
A,2,2016-10-18 16:20:00,2016-10-18 16:40:00,65.22,1002175,64.63,0.5900000000000034
A,2,2016-10-18 16:20:00,2016-10-18 16:40:00,57.01000000000001,1020079,56.71,0.30000000000001137
C,1,2016-10-18 16:20:00,2016-10-18 16:40:00,136.18,1010218,135.60999999999999,0.5700000000000216
A,2,2016-10-18 16:20:00,2016-10-18 16:40:00,72.59,1024136,72.55000000000001,0.03999999999999204
A,3,2016-10-18 16:20:00,2016-10-18 16:40:00,113.36,1011947,113.41,-0.04999999999999716
A,2,2016-10-18 16:20:00,2016-10-18 16:40:00,46.25,1011808,46.0,0.25
B,1,2016-10-18 16:20:00,2016-10-18 16:40:00,150.39,1020331,148.76,1.6299999999999955
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,31.53,1006940,31.310000000000002,0.21999999999999886
A,3,2016-10-18 16:20:00,2016-10-18 16:40:00,110.11,1018116,110.13,-0.01999999999999602
A,3,2016-10-18 16:20:00,2016-10-18 16:40:00,127.91,1003081,127.89,0.01999999999999602
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,93.47,1005669,90.3,3.1700000000000017
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,103.43,1002712,103.5,-0.06999999999999318
C,1,2016-10-18 16:20:00,2016-10-18 16:40:00,218.11,1032334,217.52000000000004,0.589999999999975
C,1,2016-10-18 16:20:00,2016-10-18 16:40:00,156.21,1005187,155.67,0.5400000000000205
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,52.34,1010222,51.19,1.1500000000000057
C,3,2016-10-18 16:20:00,2016-10-18 16:40:00,291.38,1003691,290.87,0.5099999999999909
A,3,2016-10-18 16:20:00,2016-10-18 16:40:00,181.52,1025960,181.97,-0.44999999999998863
A,2,2016-10-18 16:20:00,2016-10-18 16:40:00,34.0,1016858,33.650000000000006,0.3499999999999943
C,1,2016-10-18 16:20:00,2016-10-18 16:40:00,217.16,1001924,215.85,1.3100000000000023
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,89.37,1036178,88.33,1.0400000000000063
B,3,2016-10-18 16:20:00,2016-10-18 16:40:00,61.21,1031189,60.98,0.23000000000000398
A,3,2016-10-18 16:20:00,2016-10-18 16:40:00,191.77,1019538,191.41000000000003,0.3599999999999852
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,37.75,1008594,37.32,0.4299999999999997
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,75.25999999999998,1050950,75.27000000000001,-0.010000000000033538
A,3,2016-10-18 16:40:00,2016-10-18 17:00:00,198.96,1031188,198.63000000000002,0.3299999999999841
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,53.27,1002278,53.17,0.10000000000000142
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,166.54000000000005,1042378,166.89,-0.34999999999993747
B,3,2016-10-18 16:40:00,2016-10-18 17:00:00,114.18,1003341,110.16,4.02000000000001
B,3,2016-10-18 16:40:00,2016-10-18 17:00:00,95.56,1029520,91.94,3.6200000000000045
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,290.67,1003417,290.71,-0.03999999999996362
C,3,2016-10-18 16:40:00,2016-10-18 17:00:00,176.0,1031193,98.48,77.52
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,24.74,1041604,24.55,0.18999999999999773
B,3,2016-10-18 16:40:00,2016-10-18 17:00:00,40.59,1047286,40.17,0.4200000000000017
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,151.64,1029519,151.87,-0.2300000000000182
C,1,2016-10-18 16:40:00,2016-10-18 17:00:00,134.17,1041081,133.54000000000002,0.629999999999967
C,1,2016-10-18 16:40:00,2016-10-18 17:00:00,200.21,1008064,200.04000000000002,0.1699999999999875
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,82.66,1011980,81.91,0.75
A,3,2016-10-18 16:40:00,2016-10-18 17:00:00,97.44,1005438,97.39999999999999,0.04000000000000625
C,1,2016-10-18 16:40:00,2016-10-18 17:00:00,254.69,1048376,253.99000000000004,0.6999999999999602
A,3,2016-10-18 16:40:00,2016-10-18 17:00:00,98.27,1004108,98.57,-0.29999999999999716
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,61.07,1044565,60.870000000000005,0.19999999999999574
B,3,2016-10-18 16:40:00,2016-10-18 17:00:00,84.49,1031194,82.57000000000001,1.9199999999999875
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,45.44,1046990,44.89,0.5499999999999972
A,2,2016-10-18 16:40:00,2016-10-18 17:00:00,102.83,1025547,102.27,0.5600000000000023
B,3,2016-10-18 16:40:00,2016-10-18 17:00:00,69.62,1006107,67.38000000000001,2.239999999999995
B,3,2016-10-18 16:40:00,2016-10-18 17:00:00,106.59,1017735,105.77,0.8200000000000074
A,3,2016-10-18 16:40:00,2016-10-18 17:00:00,161.74,1018901,161.79,-0.04999999999998295
A,2,2016-10-19 06:00:00,2016-10-19 06:20:00,48.67,1001835,48.36,0.3100000000000023
A,2,2016-10-19 06:00:00,2016-10-19 06:20:00,32.18,1005829,32.989999999999995,-0.8099999999999952
C,3,2016-10-19 06:00:00,2016-10-19 06:20:00,126.74,1026948,124.8,1.9399999999999977
A,3,2016-10-19 06:00:00,2016-10-19 06:20:00,113.62,1014455,112.99000000000001,0.6299999999999955
A,2,2016-10-19 06:00:00,2016-10-19 06:20:00,40.24,1005281,40.25,-0.00999999999999801
A,2,2016-10-19 06:00:00,2016-10-19 06:20:00,44.63,1050708,44.74,-0.10999999999999943
B,1,2016-10-19 06:00:00,2016-10-19 06:20:00,78.21000000000002,1003712,77.82,0.390000000000029
B,1,2016-10-19 06:00:00,2016-10-19 06:20:00,143.86,1000813,143.04000000000002,0.8199999999999932
A,2,2016-10-19 06:00:00,2016-10-19 06:20:00,9.31,1008599,9.35,-0.03999999999999915
A,2,2016-10-19 06:00:00,2016-10-19 06:20:00,48.36,1023745,49.14,-0.7800000000000011
B,3,2016-10-19 06:00:00,2016-10-19 06:20:00,102.83,1031323,100.17,2.6599999999999966
A,2,2016-10-19 06:00:00,2016-10-19 06:20:00,56.68,1002429,56.58,0.10000000000000142
A,3,2016-10-19 06:00:00,2016-10-19 06:20:00,65.4,1013554,66.31,-0.9099999999999966
A,3,2016-10-19 06:20:00,2016-10-19 06:40:00,197.56,1049636,197.68,-0.12000000000000455
A,3,2016-10-19 06:20:00,2016-10-19 06:40:00,187.63,1018817,187.36,0.2699999999999818
B,3,2016-10-19 06:20:00,2016-10-19 06:40:00,108.01,1030643,106.36000000000001,1.6499999999999915
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,44.59,1002010,44.879999999999995,-0.28999999999999204
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,38.27,1020183,38.45,-0.17999999999999972
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,39.13,1001646,38.55,0.5800000000000054
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,55.65,1044128,55.58999999999999,0.06000000000000938
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,55.85,1013000,55.31,0.5399999999999991
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,72.88,1020167,72.63,0.25
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,79.14,1030938,78.86,0.28000000000000114
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,55.0,1026533,54.519999999999996,0.480000000000004
B,3,2016-10-19 06:20:00,2016-10-19 06:40:00,104.66,1001725,102.39999999999999,2.260000000000005
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,69.47999999999999,1013218,68.88,0.5999999999999943
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,51.31,1002472,51.809999999999995,-0.4999999999999929
A,2,2016-10-19 06:20:00,2016-10-19 06:40:00,65.78,1022136,65.85,-0.06999999999999318
A,3,2016-10-19 06:20:00,2016-10-19 06:40:00,107.96,1009489,107.94,0.01999999999999602
A,3,2016-10-19 06:20:00,2016-10-19 06:40:00,153.39,1031213,152.98000000000002,0.40999999999996817
A,3,2016-10-19 06:40:00,2016-10-19 07:00:00,205.84,1032891,205.89000000000001,-0.05000000000001137
A,2,2016-10-19 06:40:00,2016-10-19 07:00:00,27.89,1029508,27.930000000000003,-0.0400000000000027
A,3,2016-10-19 06:40:00,2016-10-19 07:00:00,81.53999999999998,1001148,81.47999999999999,0.05999999999998806
A,3,2016-10-19 06:40:00,2016-10-19 07:00:00,138.78,1000736,138.64,0.14000000000001478
A,2,2016-10-19 06:40:00,2016-10-19 07:00:00,41.73,1045861,42.099999999999994,-0.36999999999999744
A,2,2016-10-19 06:40:00,2016-10-19 07:00:00,35.66,1018423,36.25,-0.5900000000000034
B,1,2016-10-19 06:40:00,2016-10-19 07:00:00,68.94,1009483,68.39000000000001,0.549999999999983
A,3,2016-10-19 06:40:00,2016-10-19 07:00:00,107.57,1022958,108.12,-0.5500000000000114
A,2,2016-10-19 06:40:00,2016-10-19 07:00:00,41.37000000000001,1037261,41.27,0.10000000000000853
B,1,2016-10-19 06:40:00,2016-10-19 07:00:00,101.52,1003734,100.56999999999998,0.950000000000017
A,2,2016-10-19 06:40:00,2016-10-19 07:00:00,40.41,1010404,40.44,-0.030000000000001137
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,55.04,1029169,55.79,-0.75
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,63.27,1012006,63.14,0.13000000000000256
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,102.18,1009580,101.64000000000001,0.539999999999992
B,1,2016-10-19 07:00:00,2016-10-19 07:20:00,134.0,1002343,132.54000000000002,1.4599999999999795
B,1,2016-10-19 07:00:00,2016-10-19 07:20:00,131.09,1045148,130.59999999999997,0.4900000000000375
A,3,2016-10-19 07:00:00,2016-10-19 07:20:00,108.24,1003123,108.21999999999998,0.020000000000010232
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,109.89,1009429,109.78999999999999,0.10000000000000853
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,52.08,1003789,52.47,-0.39000000000000057
C,1,2016-10-19 07:00:00,2016-10-19 07:20:00,162.24,1013032,161.3,0.9399999999999977
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,99.35,1047331,99.6,-0.25
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,57.13,1032108,57.14,-0.00999999999999801
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,85.72,1022273,85.77,-0.04999999999999716
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,58.06,1029496,57.47,0.5900000000000034
A,3,2016-10-19 07:00:00,2016-10-19 07:20:00,102.68,1002624,102.22,0.46000000000000796
C,1,2016-10-19 07:00:00,2016-10-19 07:20:00,151.33,1043202,150.87,0.46000000000000796
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,59.02,1019382,59.480000000000004,-0.46000000000000085
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,46.65,1022874,46.93000000000001,-0.28000000000000824
B,3,2016-10-19 07:00:00,2016-10-19 07:20:00,94.06,1048757,93.09,0.9699999999999989
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,57.55,1017984,56.91,0.6400000000000006
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,55.09,1001336,55.510000000000005,-0.4200000000000017
C,1,2016-10-19 07:00:00,2016-10-19 07:20:00,129.09,1030814,128.7,0.3900000000000148
A,3,2016-10-19 07:00:00,2016-10-19 07:20:00,181.98,1001399,181.97,0.009999999999990905
A,3,2016-10-19 07:00:00,2016-10-19 07:20:00,177.0,1002834,176.97,0.030000000000001137
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,70.15,1000672,70.6,-0.44999999999998863
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,106.03,1023232,105.8,0.23000000000000398
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,86.56,1026802,86.31,0.25
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,70.72999999999998,1029614,70.72,0.009999999999976694
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,68.25999999999999,1021625,68.51,-0.2500000000000142
B,3,2016-10-19 07:00:00,2016-10-19 07:20:00,188.79,1045692,186.91,1.8799999999999955
A,3,2016-10-19 07:00:00,2016-10-19 07:20:00,120.84,1002194,120.98,-0.14000000000000057
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,24.98,1002342,25.36,-0.379999999999999
A,2,2016-10-19 07:00:00,2016-10-19 07:20:00,63.94,1018645,63.66,0.28000000000000114
A,3,2016-10-19 07:00:00,2016-10-19 07:20:00,148.57,1013194,148.21,0.3599999999999852
B,1,2016-10-19 07:00:00,2016-10-19 07:20:00,364.5,1000170,362.71,1.7900000000000205
A,3,2016-10-19 07:20:00,2016-10-19 07:40:00,206.35,1026362,205.95,0.4000000000000057
A,3,2016-10-19 07:20:00,2016-10-19 07:40:00,138.17000000000002,1024308,138.0,0.17000000000001592
A,3,2016-10-19 07:20:00,2016-10-19 07:40:00,191.75,1030047,192.48999999999998,-0.7399999999999807
B,1,2016-10-19 07:20:00,2016-10-19 07:40:00,136.52,1026201,135.60999999999999,0.910000000000025
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,112.33,1032048,108.55,3.780000000000001
C,3,2016-10-19 07:20:00,2016-10-19 07:40:00,98.03,1002743,96.1,1.9300000000000068
A,3,2016-10-19 07:20:00,2016-10-19 07:40:00,168.46,1042158,169.33,-0.8700000000000045
A,3,2016-10-19 07:20:00,2016-10-19 07:40:00,160.15,1026739,219.49,-59.34
A,2,2016-10-19 07:20:00,2016-10-19 07:40:00,49.63,1030045,50.13999999999999,-0.5099999999999909
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,19.73,1001388,18.72,1.0100000000000016
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,69.9,1018862,69.07,0.8300000000000125
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,70.72,1029710,68.11999999999999,2.6000000000000085
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,79.19,1032411,76.03,3.1599999999999966
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,160.86,1000457,335.76,-174.89999999999998
A,2,2016-10-19 07:20:00,2016-10-19 07:40:00,108.27,1032091,107.91,0.35999999999999943
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,58.69,1005343,57.43000000000001,1.259999999999991
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,54.67,1002952,53.49,1.1799999999999997
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,59.1,1032412,57.68,1.4200000000000017
B,3,2016-10-19 07:20:00,2016-10-19 07:40:00,52.01000000000001,1010486,49.49,2.5200000000000102
A,3,2016-10-19 07:20:00,2016-10-19 07:40:00,165.73,1009631,165.98999999999998,-0.2599999999999909
A,2,2016-10-19 07:20:00,2016-10-19 07:40:00,249.97,1010288,249.95,0.020000000000010232
C,1,2016-10-19 07:20:00,2016-10-19 07:40:00,122.28,1016395,122.60000000000002,-0.3200000000000216
C,1,2016-10-19 07:20:00,2016-10-19 07:40:00,134.47,1020040,134.01,0.46000000000000796
A,2,2016-10-19 07:20:00,2016-10-19 07:40:00,29.41,1003648,35.39,-5.98
B,1,2016-10-19 07:20:00,2016-10-19 07:40:00,105.23,1030329,104.99,0.2400000000000091
A,2,2016-10-19 07:20:00,2016-10-19 07:40:00,63.29,1000013,63.25,0.03999999999999915
B,1,2016-10-19 07:40:00,2016-10-19 08:00:00,104.72,1002713,104.37,0.3499999999999943
B,1,2016-10-19 07:40:00,2016-10-19 08:00:00,81.49,1050591,86.21000000000001,-4.720000000000013
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,153.78,1011506,153.52,0.2599999999999909
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,64.89,1023779,64.38999999999999,0.5000000000000142
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,69.66,1000072,69.6,0.060000000000002274
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,228.87,1032406,227.98000000000002,0.8899999999999864
B,3,2016-10-19 07:40:00,2016-10-19 08:00:00,107.13,1017417,102.9,4.22999999999999
B,3,2016-10-19 07:40:00,2016-10-19 08:00:00,95.68,1014042,94.4,1.2800000000000011
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,25.2,1016047,25.990000000000002,-0.7900000000000027
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,229.65,1011580,229.75,-0.09999999999999432
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,69.72999999999999,1004554,69.28,0.44999999999998863
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,113.11,1032379,112.62,0.4899999999999949
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,120.56,1001123,120.38,0.18000000000000682
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,140.03,1001755,139.58,0.44999999999998863
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,58.26000000000001,1001817,58.269999999999996,-0.0099999999999838
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,276.43,1023788,276.84999999999997,-0.4199999999999591
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,53.82,1032960,53.47,0.3500000000000014
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,209.61,1024558,209.45,0.160000000000025
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,297.69,1012061,297.47,0.21999999999997044
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,32.980000000000004,1032274,33.0,-0.01999999999999602
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,53.62000000000001,1009988,54.44,-0.8199999999999861
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,264.58,1001094,264.86,-0.28000000000002956
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,39.25,1015308,39.989999999999995,-0.7399999999999949
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,59.95,1000077,60.230000000000004,-0.28000000000000114
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,35.44,1029444,35.49,-0.05000000000000426
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,191.56,1005697,191.7,-0.13999999999998636
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,67.93,1002084,68.41,-0.47999999999998977
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,221.24,1002997,220.76000000000002,0.47999999999998977
A,3,2016-10-19 07:40:00,2016-10-19 08:00:00,259.79,1043343,259.81,-0.01999999999998181
B,1,2016-10-19 07:40:00,2016-10-19 08:00:00,92.25,1004015,91.53,0.7199999999999989
B,3,2016-10-19 07:40:00,2016-10-19 08:00:00,65.39,1001163,63.14,2.25
A,2,2016-10-19 07:40:00,2016-10-19 08:00:00,72.25,1004377,72.91,-0.6599999999999966
B,3,2016-10-19 07:40:00,2016-10-19 08:00:00,52.89,1039489,51.27,1.6199999999999974
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,44.72,1011505,44.629999999999995,0.09000000000000341
A,3,2016-10-19 15:00:00,2016-10-19 15:20:00,110.89,1036617,110.86999999999999,0.020000000000010232
A,3,2016-10-19 15:00:00,2016-10-19 15:20:00,88.49,1032413,88.80999999999999,-0.3199999999999932
A,3,2016-10-19 15:00:00,2016-10-19 15:20:00,69.06,1019629,69.46,-0.3999999999999915
B,3,2016-10-19 15:00:00,2016-10-19 15:20:00,100.54,1038959,97.52000000000001,3.019999999999996
B,3,2016-10-19 15:00:00,2016-10-19 15:20:00,119.05,1023677,116.09,2.9599999999999937
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,38.64,1024573,38.37,0.2700000000000031
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,44.1,1026800,43.82,0.28000000000000114
B,1,2016-10-19 15:00:00,2016-10-19 15:20:00,183.48,1007041,182.76999999999998,0.710000000000008
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,60.86,1019411,60.68,0.17999999999999972
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,62.97,1032033,63.41,-0.4399999999999977
A,3,2016-10-19 15:00:00,2016-10-19 15:20:00,81.78999999999998,1038814,81.77000000000001,0.0199999999999676
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,49.56,1047054,49.99,-0.4299999999999997
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,61.93,1013033,61.74,0.18999999999999773
A,3,2016-10-19 15:00:00,2016-10-19 15:20:00,101.31,1002544,101.13000000000001,0.1799999999999926
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,46.65,1023857,47.0,-0.3500000000000014
C,1,2016-10-19 15:00:00,2016-10-19 15:20:00,246.94,1026550,246.03,0.9099999999999966
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,55.06,1033412,55.739999999999995,-0.6799999999999926
A,3,2016-10-19 15:00:00,2016-10-19 15:20:00,129.19,1010692,129.95,-0.7599999999999909
C,3,2016-10-19 15:00:00,2016-10-19 15:20:00,275.57,1043240,272.40999999999997,3.160000000000025
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,108.75,1048696,108.75999999999999,-0.009999999999990905
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,94.54,1015307,94.55000000000001,-0.010000000000005116
A,3,2016-10-19 15:00:00,2016-10-19 15:20:00,189.64,1005978,189.66,-0.020000000000010232
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,84.71000000000002,1050315,84.5,0.21000000000002217
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,46.72,1020020,47.599999999999994,-0.8799999999999955
B,3,2016-10-19 15:00:00,2016-10-19 15:20:00,54.32,1043239,51.58,2.740000000000002
B,3,2016-10-19 15:00:00,2016-10-19 15:20:00,54.63,1031219,54.010000000000005,0.6199999999999974
A,2,2016-10-19 15:00:00,2016-10-19 15:20:00,103.27,1026909,103.27999999999999,-0.009999999999990905
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,79.96000000000002,1001092,79.25,0.7100000000000222
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,54.45,1030430,54.64,-0.18999999999999773
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,70.14,1035790,70.84,-0.7000000000000028
C,3,2016-10-19 15:20:00,2016-10-19 15:40:00,161.39,1009736,160.39000000000001,0.9999999999999716
C,3,2016-10-19 15:20:00,2016-10-19 15:40:00,123.45,1047467,121.67999999999999,1.7700000000000102
B,3,2016-10-19 15:20:00,2016-10-19 15:40:00,90.3,1037036,88.61999999999999,1.6800000000000068
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,133.79,1030916,133.14,0.6500000000000057
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,113.99,1002907,114.69,-0.7000000000000028
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,189.49,1029445,189.61,-0.12000000000000455
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,50.07,1051406,51.04,-0.9699999999999989
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,62.49,1043012,62.15,0.3400000000000034
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,103.52,1049430,103.63,-0.10999999999999943
B,1,2016-10-19 15:20:00,2016-10-19 15:40:00,153.17000000000004,1049622,153.25,-0.07999999999995566
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,39.74,1050543,39.84,-0.10000000000000142
C,3,2016-10-19 15:20:00,2016-10-19 15:40:00,148.74,1003790,148.28,0.46000000000000796
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,42.55,1026910,42.66,-0.10999999999999943
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,116.96,1023743,116.6,0.35999999999999943
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,65.6,1002722,66.0,-0.4000000000000057
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,141.84,1003585,141.44,0.4000000000000057
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,115.23,1036575,115.45,-0.21999999999999886
C,3,2016-10-19 15:20:00,2016-10-19 15:40:00,167.09,1018041,166.41,0.6800000000000068
B,3,2016-10-19 15:20:00,2016-10-19 15:40:00,128.02,1044416,126.47999999999999,1.5400000000000205
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,38.43,1042397,38.7,-0.2700000000000031
A,2,2016-10-19 15:20:00,2016-10-19 15:40:00,95.77,1048077,95.25,0.519999999999996
A,3,2016-10-19 15:20:00,2016-10-19 15:40:00,127.22,1012005,126.38000000000001,0.8399999999999892
C,1,2016-10-19 15:20:00,2016-10-19 15:40:00,190.02,1031660,189.39,0.6300000000000239
B,1,2016-10-19 15:20:00,2016-10-19 15:40:00,148.47,1042399,148.69,-0.21999999999999886
B,3,2016-10-19 15:20:00,2016-10-19 15:40:00,68.66,1029292,67.05,1.6099999999999994
B,1,2016-10-19 15:20:00,2016-10-19 15:40:00,151.81,1018975,151.12,0.6899999999999977
